"ProcessId","ParentProcessId","Name","ExecutablePath","CommandLine"
"5160","6028","HPMSGSVC.exe","C:\Program Files (x86)\HP\HP System Event\HPMSGSVC.exe","""C:\Program Files (x86)\HP\HP System Event\HPMSGSVC.exe"" "
"14104","1288","unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding"
"10752","9652","MEGAsync.exe","C:\Users\hp\AppData\Local\MEGAsync\MEGAsync.exe","""C:\Users\hp\AppData\Local\MEGAsync\MEGAsync.exe"" "
"9832","11340","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=526.17301.10.0 --user-data-dir=""C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --lang=en-US --mojo-named-platform-channel-pipe=11340.11724.2905373719381342627 /pfhostedapp:7361312a9397797a109557c5e320635f2e71dcaa"
"13692","9832","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:7361312a9397797a109557c5e320635f2e71dcaa --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=150.0.7871.115 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=150.0.4078.65 --initial-client-data=0x17c,0x180,0x184,0xa0,0x18c,0x7ffa5fe9dcf0,0x7ffa5fe9dcfc,0x7ffa5fe9dd08"
"5932","9832","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-data-dir=""C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.17301.10.0 --embedded-browser-webview=1 --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAOAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAAAABgAAAAAAAAAGAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --startup-read-main-dll --metrics-shmem-handle=1984,i,17463331986691838186,5031091694068345859,262144 --field-trial-handle=2092,i,18002475794646885714,3665511624876395008,262144 --variations-seed-version --pseudonymization-salt-handle=2096,i,10803270226957720102,173463548296148256,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=2088 /prefetch:2 /pfhostedapp:7361312a9397797a109557c5e320635f2e71dcaa"
"5936","9832","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.17301.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2308,i,17517970830716558832,5308749001120562662,524288 --field-trial-handle=2092,i,18002475794646885714,3665511624876395008,262144 --variations-seed-version --pseudonymization-salt-handle=2096,i,10803270226957720102,173463548296148256,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2332 /prefetch:11 /pfhostedapp:7361312a9397797a109557c5e320635f2e71dcaa"
"1368","1288","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding"
"15384","9832","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.17301.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2644,i,11375782298536920223,14971720147003418812,524288 --field-trial-handle=2092,i,18002475794646885714,3665511624876395008,262144 --variations-seed-version --pseudonymization-salt-handle=2096,i,10803270226957720102,173463548296148256,4 --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2656 /prefetch:13 /pfhostedapp:7361312a9397797a109557c5e320635f2e71dcaa"
"15500","9832","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\150.0.4078.65\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\hp\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.17301.10.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=107420190 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=4104,i,2664861217119399994,16878878910375611165,2097152 --field-trial-handle=2092,i,18002475794646885714,3665511624876395008,262144 --variations-seed-version --pseudonymization-salt-handle=2096,i,10803270226957720102,173463548296148256,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=4112 /pfhostedapp:7361312a9397797a109557c5e320635f2e71dcaa /prefetch:1"
"15448","10752","mega-desktop-app-gfxworker.exe","C:\Users\hp\AppData\Local\MEGAsync\mega-desktop-app-gfxworker.exe","""C:\Users\hp\AppData\Local\MEGAsync\mega-desktop-app-gfxworker.exe"" -n=f574b635-ced1-4428-a5c0-0157878c6a30 -l=60 ""-d=C:\Users\hp\AppData\Local\Mega Limited\MEGAsync\\logs"""
"16288","1116","svchost.exe",,
"16568","1288","WhatsApp.Root.exe","C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2627.101.0_x64__cv1g1gvanyjgm\WhatsApp.Root.exe","""C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2627.101.0_x64__cv1g1gvanyjgm\WhatsApp.Root.exe"" -RegisterForBGTaskServer /nowindow /pushnotification -Embedding"
"17368","1288","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding"
"17156","1288","FileCoAuth.exe","C:\Program Files\Microsoft OneDrive\26.119.0622.0003\FileCoAuth.exe","""C:\Program Files\Microsoft OneDrive\26.119.0622.0003\FileCoAuth.exe"" -Embedding"
"5336","6028","QLBCTRL.exe","C:\Program Files (x86)\Hewlett-Packard\HP Quick Launch Buttons\QLBCTRL.exe","""C:\Program Files (x86)\Hewlett-Packard\HP Quick Launch Buttons\QLBCTRL.exe"" /Start"
"13980","5336","VolCtrl.exe","C:\Program Files (x86)\Hewlett-Packard\HP Quick Launch Buttons\VolCtrl.exe","""C:\Program Files (x86)\Hewlett-Packard\HP Quick Launch Buttons\VolCtrl.exe"" "
"12712","1116","hpqWmiEx.exe",,
"14180","1116","Com4QLBEx.exe",,
"2716","1116","svchost.exe",,
"17084","1116","svchost.exe",,
"3880","1116","svchost.exe",,
"12220","9652","WindowsTerminal.exe","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11911.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11911.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe"" "
"10008","12220","OpenConsole.exe","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11911.0_x64__8wekyb3d8bbwe\OpenConsole.exe","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.24.11911.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" --headless --textMeasurement graphemes --width 120 --height 30 --signal 0x8bc --server 0x8b4"
"16912","12220","powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"
"11424","1288","ApplicationFrameHost.exe","C:\WINDOWS\system32\ApplicationFrameHost.exe","C:\WINDOWS\system32\ApplicationFrameHost.exe -Embedding"
"8716","1116","svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k DevicesFlow -s DevicesFlowUserSvc"
"13968","1116","svchost.exe",,
"5244","1116","svchost.exe",,
"2204","1116","svchost.exe",,
"10416","1116","svchost.exe",,
"7988","1116","svchost.exe",,
"16864","1116","svchost.exe",,
"8316","1116","svchost.exe",,
"14064","1116","svchost.exe",,
"17132","1288","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding"
"10020","1116","svchost.exe",,
"4952","1288","SystemSettings.exe","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel"
"17260","1288","UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding"
"11308","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --top-chrome-webui --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=618455352 --metrics-shmem-handle=3376,i,6946654246682355389,7453200300472867617,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190708995682289984 --mojo-platform-channel-handle=1840 /prefetch:1"
"16908","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=46 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=618894287 --metrics-shmem-handle=6284,i,16752358160017226933,6275740948850174267,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709029415796548 --mojo-platform-channel-handle=6288 /prefetch:1"
"8772","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=32 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=619179093 --metrics-shmem-handle=6704,i,719715888260320277,14923203114543633036,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709016297210662 --mojo-platform-channel-handle=6740 /prefetch:1"
"988","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=35 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=621262101 --metrics-shmem-handle=7076,i,15293075237283173963,12754736447483541500,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709019108336209 --mojo-platform-channel-handle=7008 /prefetch:1"
"2024","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=39 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=621653788 --metrics-shmem-handle=7044,i,8783415834524962429,17299364578225790673,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709022856503605 --mojo-platform-channel-handle=7156 /prefetch:1"
"3012","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=48 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=633046899 --metrics-shmem-handle=7372,i,5738161635726215958,902584882527497284,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709031289880246 --mojo-platform-channel-handle=7348 /prefetch:1"
"10644","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=49 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=633085752 --metrics-shmem-handle=7592,i,10386557450639394340,6722119472678387516,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709032226922095 --mojo-platform-channel-handle=7796 /prefetch:1"
"8932","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=50 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=633255760 --metrics-shmem-handle=7600,i,18309512092317919312,15920590379938173932,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709033163963944 --mojo-platform-channel-handle=7516 /prefetch:1"
"9332","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=7948,i,7026744978663958359,12311754883998368992,524288 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709034101005793 --mojo-platform-channel-handle=7472 /prefetch:12"
"11924","1116","svchost.exe",,
"17164","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=52 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=636998422 --metrics-shmem-handle=8136,i,6318862196339077296,15865860491044933871,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709035038047642 --mojo-platform-channel-handle=8232 /prefetch:1"
"9996","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=12 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=638348216 --metrics-shmem-handle=8152,i,6010663181873783983,972524635635249763,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190708997556373682 --mojo-platform-channel-handle=6004 /prefetch:1"
"10920","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=28 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=642004459 --metrics-shmem-handle=8632,i,5272955814340234286,13899205832947050444,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709012549043266 --mojo-platform-channel-handle=8188 /prefetch:1"
"4072","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=643034586 --metrics-shmem-handle=8644,i,16394519249629301030,10315278424135995184,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709017234252511 --mojo-platform-channel-handle=8660 /prefetch:1"
